_id,window_size,percent_overlap,window_type,scaling,mode,resample_method,target_sr,feature_type,gabor_nscales,gabor_norientations,results[0],results[1],results[2],results[3],results[4],results[5],results[6],results[7],results[8],results[9],results[10]
682af07336778bd22d5aedfa,512,0,hann,density,psd,none,22050,gabor,3,4,1,0.8468791422974368,0.7594651872808997,0.730514530385481,0.6843363621352476,0.6554294094813647,0.619796326554447,0.5796750203104647,0.5080097523168776,0.3442756073357873,0.256925904180105
682af07310b3e1fb86f63156,1024,40,boxcar,density,magnitude,polyphase,22050,gabor,3,4,1,0.8370652739538147,0.7913011883236241,0.7507567423743737,0.7371234994170363,0.728389166736658,0.7054729701521494,0.6804067835075791,0.6301466349280465,0.4419984121236169,0.36722900041981926
682af074fd005a4fa5046be7,512,30,boxcar,spectrum,magnitude,none,22050,gabor,3,4,1,0.8653383792772429,0.8058232869894316,0.790105573934864,0.7742562719255733,0.7541294281284344,0.721012014062682,0.6891989714684212,0.6391447243949857,0.5304804854979263,0.28697467554855605
682af07646a9adb7b44618df,2048,0,boxcar,spectrum,psd,librosa,22050,gabor,3,4,0.9862385321100917,0.7598485294414523,0.6527549119026322,0.5567145353609023,0.5251725059655992,0.5054453975987101,0.47139610088250294,0.4514839637980608,0.39452722277955693,0.4042443487845444,0.3154948557378784
682af079e0d9d5cb970630c9,2048,30,boxcar,density,magnitude,librosa,22050,gabor,3,4,0.9724770642201835,0.8159208343149059,0.7350107602088406,0.692652705672251,0.6557473099031379,0.6035649908598022,0.4962679552458461,0.486488005328825,0.4709791984118646,0.4392866485002164,0.24563258626569492
682af0796013114bd1dd7c11,1024,0,boxcar,spectrum,magnitude,none,22050,gabor,3,4,1,0.8715918001223399,0.8285916645448305,0.7822025849789119,0.7534455468725185,0.6376920263912272,0.5706706565233296,0.563233285424247,0.49944719626200623,0.4608448104914038,0.3536334760998866
682af07a911993481cc42427,512,10,boxcar,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.885403765962256,0.798730986920663,0.7893019823131601,0.738672656904628,0.7166867971592866,0.6729022065913591,0.6341989739233587,0.5873689190264874,0.4970608835076844,0.4216498669500575
682af07c862bd1a1869af9a2,2048,70,tukey,spectrum,magnitude,none,22050,gabor,3,4,1,0.9115519194486977,0.8381621779625458,0.7723165545367765,0.7380705737556162,0.7054806117541726,0.6707266757484227,0.6111689338243018,0.5493477513846942,0.4584220329001896,0.3918966496806233
682af07da09f8a905d5c10e5,2048,60,boxcar,density,psd,none,22050,gabor,3,4,1,0.9178206182416457,0.8686078034285015,0.8262671130125263,0.7916504158029485,0.7665716904111892,0.7386108278900713,0.6874634047549931,0.6131811934638466,0.5620713524817725,0.478431174709861
682af07f2c55e02e42050a53,2048,20,boxcar,density,magnitude,polyphase,22050,gabor,3,4,0.9541284403669725,0.8297278082937136,0.7431471094387412,0.7117296715012463,0.6800745554752707,0.6630619306371816,0.6452009528583664,0.6329736656429203,0.6161621317742768,0.5843512903677417,0.33293848447613583
682af08002db8c6d23de93a0,512,20,boxcar,spectrum,psd,polyphase,22050,gabor,3,4,1,0.9130816129209854,0.8654062631669575,0.8309209639724807,0.8140325837315452,0.7761285316774338,0.7505489375122452,0.7139421964689143,0.6499267534068853,0.562053675291956,0.446196929629514
682af0873a76f4f308281f3e,1024,30,boxcar,spectrum,psd,none,22050,gabor,3,4,1,0.9152985649302127,0.8481623097768465,0.8235177948738823,0.8000025073480567,0.7621224810923901,0.7375097054831798,0.6905022553646616,0.5762532306844654,0.4754866363781414,0.4098880903304297
682af0880c40404bffd2b1d2,512,70,boxcar,density,psd,librosa,22050,gabor,3,4,1,0.8644183322773422,0.7905783538715572,0.7107843028937327,0.6650057247066291,0.6051408336607567,0.5584349943209803,0.4881961939165683,0.39595628883718786,0.3418506312091754,0.24912689533523202
682af088ff1bbbf50e39332f,1024,10,boxcar,spectrum,magnitude,none,22050,gabor,3,4,1,0.8860164482112874,0.7984260243462865,0.7884671106602978,0.7379959998483502,0.7156385048227212,0.6725182679107988,0.6335481264075212,0.585543011353397,0.49559833644695217,0.455709284793562
682af08c3b749259e2b5b495,2048,10,boxcar,spectrum,psd,none,22050,gabor,3,4,1,0.8251991188119658,0.7010554051177488,0.6565400807089553,0.6121613924230344,0.5703721574667081,0.5294541335844651,0.49282666459612856,0.454402634437935,0.32848084559484486,0.2790279236127795
682af08d83ccc46f95ceea6f,1024,20,boxcar,spectrum,psd,polyphase,22050,gabor,3,4,1,0.8276451413443744,0.7111284573876394,0.6556458795907617,0.6103961170085823,0.5478342745721475,0.4875515645307222,0.3813399492421927,0.3678267370790781,0.3278602911142642,0.25666627471951764
682af08d54d0c0fe0b041627,512,80,tukey,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.857253866897778,0.7968093853222183,0.761597129489546,0.7211099510488945,0.6440552925637364,0.6081701773588002,0.5855942345705409,0.5525730335670573,0.4818337094663819,0.24496270372909681
682af08eb1b71e85ff97af84,2048,50,boxcar,density,psd,polyphase,22050,gabor,3,4,0.9954128440366973,0.761513265054957,0.6343612209105911,0.5589652712565851,0.5256953464258858,0.4921549404888005,0.45455792371023007,0.42548261047678504,0.39125205341360303,0.28593150144078094,0.24330309257200275
682af08f86f3e652a671040e,2048,80,tukey,spectrum,psd,librosa,22050,gabor,3,4,0.9954128440366973,0.9076935002590598,0.8250679912265957,0.7831664611656046,0.7407815348523126,0.7199196481903402,0.681385588405904,0.6319300600438619,0.5776885612322635,0.5416713256638522,0.42027372663821244
682af08fcc62c295058eb15b,512,40,boxcar,spectrum,psd,polyphase,22050,gabor,3,4,1,0.8976242028297704,0.8316978732209858,0.7813683420334114,0.742023567346792,0.69653666683848,0.6427146950333867,0.5931468925133079,0.5420126818339963,0.45609870278098186,0.34217414127031637
682af090b8060faf4b70e98a,1024,60,boxcar,density,psd,polyphase,22050,gabor,3,4,1,0.9137726306793403,0.8640356792933108,0.822138523600038,0.7878554752386525,0.7641793920895789,0.7346445237890681,0.6844652419115921,0.6011282359997986,0.5543329660142702,0.45168899492886094
682af092cfc8705f53cffa25,2048,40,boxcar,density,magnitude,none,22050,gabor,3,4,1,0.8455068398743165,0.791554933463596,0.7461538692741146,0.7340771335186379,0.7265747296656891,0.7062466470899282,0.6772846584859786,0.5599523272587679,0.44156731752747636,0.37105041253090587
682af09636778bd22d5aedfc,512,0,hann,density,psd,librosa,22050,gabor,3,4,1,0.8664096967976126,0.8094400881249081,0.7622641332839626,0.6991882818106581,0.5774730673995797,0.5119874323643525,0.47848803663392486,0.46373804261352763,0.4413935719732972,0.3148967754335692
682af09746a9adb7b44618e1,2048,0,boxcar,spectrum,psd,polyphase,22050,gabor,3,4,0.9862385321100917,0.7598485294414523,0.6527549119026322,0.5567145353609023,0.5251725059655992,0.5054453975987101,0.47139610088250294,0.4514839637980608,0.39452722277955693,0.4042443487845444,0.3154948557378784
682af099cdc9111777b3b87e,1024,50,boxcar,density,magnitude,librosa,22050,gabor,3,4,1,0.8528351640362618,0.7991872205486467,0.7637702370539026,0.7201938349960866,0.6177893830742504,0.5572006666416487,0.544603566225746,0.503185050084096,0.4696343273025773,0.3362671124529392
682af099fd005a4fa5046be9,512,30,boxcar,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8907141241135677,0.8308299535775253,0.80368446058516,0.7904515453224398,0.7673500019415957,0.7490067159417829,0.7229715490062104,0.5855780053105154,0.5237322021211523,0.35356256221297183
682af09a6013114bd1dd7c13,1024,0,boxcar,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8540388323769343,0.7988397243380562,0.7584423118036827,0.702194868673486,0.6379511882067247,0.6118616674119615,0.5254778314780337,0.49812536417431796,0.4244611829814868,0.29971918092205774
682af09cd0bb5dfb5d0a28a2,512,60,boxcar,density,magnitude,polyphase,22050,gabor,3,4,1,0.8747630370622461,0.8051366205470735,0.769532291384434,0.7416014225005271,0.6522306677202396,0.6191148459494455,0.5680865147165541,0.5268651088103257,0.4158822597874361,0.2530060958533529
682af09de0d9d5cb970630cb,2048,30,boxcar,density,magnitude,polyphase,22050,gabor,3,4,0.9724770642201835,0.8159208343149059,0.7350107602088406,0.692652705672251,0.6557473099031379,0.6035649908598022,0.4962679552458461,0.486488005328825,0.4709791984118646,0.4392866485002164,0.24563258626569492
682af0a1911993481cc42429,512,10,hann,density,psd,none,22050,gabor,3,4,1,0.8637943187398897,0.7617990515959023,0.7476705561192564,0.7038881162208132,0.6618377393594739,0.6200403443157326,0.5838711620585533,0.49309681286549645,0.31243968787551696,0.2538539267287248
682af0a2650d0f3081e6c797,512,50,boxcar,spectrum,psd,none,22050,gabor,3,4,1,0.8530435341192941,0.7541125344639739,0.7330574477310171,0.706034594996007,0.6620991734536267,0.6134748187414987,0.5720186313893397,0.5110505156243935,0.3479979179673354,0.25880156217214395
682af0a410b3e1fb86f63158,1024,40,boxcar,spectrum,psd,none,22050,gabor,3,4,1,0.9083699101351839,0.8401071222898836,0.788018139327858,0.7430254641573111,0.7011119673512793,0.6442757831173724,0.5989272087502191,0.5430250555100908,0.46374047631898513,0.3958717431511855
682af0a77de9af40cbba2423,1024,70,boxcar,density,psd,none,22050,gabor,3,4,1,0.8677105412597289,0.7925669035476361,0.713655986433652,0.6680169613689443,0.6069212733106041,0.5607689014342626,0.49048519360418613,0.4018718440194211,0.349213874567077,0.2873389367929598
682af0a8a09f8a905d5c10e7,2048,60,boxcar,density,psd,librosa,22050,gabor,3,4,0.9954128440366973,0.7434483004502299,0.6423128704009382,0.5956383459079722,0.5739657598611895,0.5082032227603369,0.45606350133836776,0.42756816384661395,0.33007490074337686,0.2982339791028548,0.24839192783964392
682af0a92c55e02e42050a55,2048,20,boxcar,spectrum,psd,none,22050,gabor,3,4,1,0.8152892893159832,0.7310874952728093,0.6838267283806786,0.649757718991933,0.587080348974763,0.503961718466972,0.4659983449224078,0.3819156643554543,0.3453118499333688,0.2988454132429797
682af0aaff1bbbf50e393331,1024,10,boxcar,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8602330606260592,0.7751228390581001,0.7320653656908017,0.7169240381954058,0.6967388363659249,0.6657262107002562,0.6382576263219144,0.5886113397782613,0.4087836719261128,0.29455685927549957
682af0ab02db8c6d23de93a2,512,20,boxcar,spectrum,magnitude,none,22050,gabor,3,4,1,0.8688772975066024,0.8184735697465781,0.8023918268357552,0.7841573617998893,0.755819741716209,0.7303808080808784,0.7027702851580954,0.6515794986412442,0.540750114329542,0.30046553975293544
682af0af3a76f4f308281f40,1024,30,boxcar,spectrum,psd,librosa,22050,gabor,3,4,1,0.8544066621813695,0.7559583045333179,0.6759286097161228,0.5999903802854627,0.5221379509398014,0.4440013589484782,0.43546549349900115,0.4130926351838407,0.36485333586243185,0.27032049686576015
682af0af3b749259e2b5b497,2048,10,boxcar,spectrum,psd,librosa,22050,gabor,3,4,0.9862385321100917,0.7769543721904991,0.6966018370550215,0.6610957130543077,0.6304100933804164,0.5960968711734025,0.5625488124357404,0.5348032261293209,0.5211133676681008,0.5079976481304418,0.4432679594242724
682af0b1862bd1a1869af9a4,2048,70,tukey,spectrum,magnitude,librosa,22050,gabor,3,4,0.9954128440366973,0.8133284296711438,0.7661012796711477,0.7217828834235395,0.7183072719772792,0.7118096290980949,0.6873764459028832,0.6649945226951307,0.6253267540421907,0.4392527932585432,0.34170509955276346
682af0b8cfc8705f53cffa27,2048,40,boxcar,density,magnitude,librosa,22050,gabor,3,4,0.9908256880733946,0.8246937202430854,0.7480682358843971,0.6710676644620583,0.6342148340330453,0.6000792712206751,0.5720198521901343,0.5396329555256806,0.4502461553186417,0.3960576210734257,0.24405740675524443
682af0b983ccc46f95ceea71,1024,20,boxcar,spectrum,magnitude,none,22050,gabor,3,4,1,0.8810099448752466,0.8448679907461423,0.8306817350677617,0.8129386342521611,0.7907506402160215,0.7717593127636548,0.7492926451387266,0.7119700924407161,0.6445027429410687,0.5124952609652923
682af0b936778bd22d5aedfe,512,0,hann,density,psd,polyphase,22050,gabor,3,4,1,0.8664096967976126,0.8094400881249081,0.7622641332839626,0.6991882818106581,0.5774730673995797,0.5119874323643525,0.47848803663392486,0.46373804261352763,0.4413935719732972,0.3148967754335692
682af0bb6013114bd1dd7c15,1024,0,boxcar,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.8540388323769343,0.7988397243380562,0.7584423118036827,0.702194868673486,0.6379511882067247,0.6118616674119615,0.5254778314780337,0.49812536417431796,0.4244611829814868,0.29971918092205774
682af0bc0c40404bffd2b1d4,512,70,boxcar,density,psd,polyphase,22050,gabor,3,4,1,0.8644183322773422,0.7905783538715572,0.7107843028937327,0.6650057247066291,0.6051408336607567,0.5584349943209803,0.4881961939165683,0.39595628883718786,0.3418506312091754,0.24912689533523202
682af0bc46a9adb7b44618e3,2048,0,boxcar,spectrum,magnitude,none,22050,gabor,3,4,1,0.8590734782567879,0.8018771921624003,0.76108796089544,0.7057322943275072,0.6408451169182181,0.6147397592606948,0.5287159003474655,0.5014359064228212,0.4290426717518149,0.34222714538004523
682af0befd005a4fa5046beb,512,30,boxcar,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.8907141241135677,0.8308299535775253,0.80368446058516,0.7904515453224398,0.7673500019415957,0.7490067159417829,0.7229715490062104,0.5855780053105154,0.5237322021211523,0.35356256221297183
682af0bfcc62c295058eb15d,512,40,boxcar,spectrum,magnitude,none,22050,gabor,3,4,1,0.8564604050571878,0.7971513705087679,0.7805117181328335,0.7657860103149359,0.7389721856624333,0.7124330446443684,0.6834226983119804,0.6356884637920495,0.5160169627473395,0.28332750145127117
682af0c3b1b71e85ff97af86,2048,50,boxcar,density,magnitude,none,22050,gabor,3,4,1,0.8534615045466969,0.798886076832112,0.7640008895741226,0.7209086226745538,0.6174904551971204,0.5572874373963498,0.5440603234848465,0.5023939153569718,0.46919121386469764,0.3555350009588838
682af0c3cdc9111777b3b880,1024,50,boxcar,density,magnitude,polyphase,22050,gabor,3,4,1,0.8528351640362618,0.7991872205486467,0.7637702370539026,0.7201938349960866,0.6177893830742504,0.5572006666416487,0.544603566225746,0.503185050084096,0.4696343273025773,0.3362671124529392
682af0c5911993481cc4242b,512,10,hann,density,psd,librosa,22050,gabor,3,4,1,0.8843108020471792,0.7939629997652191,0.7349313001059083,0.7022190729985072,0.6604887557663232,0.6304931289175606,0.5695278902286566,0.50588870615462,0.4674750030484365,0.39870729936497945
682af0c5513ce236f9dc2200,1024,90,tukey,density,magnitude,polyphase,22050,gabor,3,4,1,0.8859430960674739,0.841966258115018,0.8191589249715124,0.7994376772665762,0.7743879599944811,0.7503346539897315,0.717505847364526,0.6686561717758999,0.5767826681775673,0.35184314181718623
682af0c7f4729eb2f4b2d347,2048,90,tukey,density,magnitude,librosa,22050,gabor,3,4,0.9954128440366973,0.8504391059562235,0.7840287313973134,0.7564310661871237,0.7336019200950757,0.7166442676589825,0.6862050806804705,0.6514767535119185,0.6073417269734529,0.44183423712114683,0.29500387749254897
682af0c9e0d9d5cb970630cd,2048,30,boxcar,spectrum,psd,none,22050,gabor,3,4,1,0.8532575322272908,0.7570176694892634,0.6820449829297581,0.6042757843353054,0.5232622218048851,0.44566949257706384,0.43745641127923235,0.41593279367729313,0.36750773444319745,0.28904908543755053
682af0c92192a4740614985a,1024,80,tukey,spectrum,magnitude,none,22050,gabor,3,4,1,0.8600576600091763,0.8183551445323648,0.7690713565706715,0.7266495402944956,0.6708380396453782,0.6309940587564651,0.5993712484455972,0.5499004059702703,0.4439290154821883,0.3123254076067529
682af0ca54d0c0fe0b041629,512,80,tukey,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.857253866897778,0.7968093853222183,0.761597129489546,0.7211099510488945,0.6440552925637364,0.6081701773588002,0.5855942345705409,0.5525730335670573,0.4818337094663819,0.24496270372909681
682af0ca10b3e1fb86f6315a,1024,40,boxcar,spectrum,psd,librosa,22050,gabor,3,4,1,0.8362326524694946,0.7799777966590126,0.72493311482736,0.7018070690242781,0.6902780360858626,0.6661879371265497,0.6355826980345932,0.5701961388781798,0.35407502395929236,0.3062771449299059
682af0cb650d0f3081e6c799,512,50,boxcar,spectrum,psd,librosa,22050,gabor,3,4,1,0.8913745067284276,0.8261122776423941,0.7700106666782752,0.7366824056089745,0.6328498277652561,0.6143187895426473,0.5662032348347215,0.5160098483978554,0.42158008142056436,0.31626352414895215
682af0ccff1bbbf50e393333,1024,10,boxcar,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.8602330606260592,0.7751228390581001,0.7320653656908017,0.7169240381954058,0.6967388363659249,0.6657262107002562,0.6382576263219144,0.5886113397782613,0.4087836719261128,0.29455685927549957
682af0cc2c55e02e42050a57,2048,20,boxcar,spectrum,psd,librosa,22050,gabor,3,4,0.9541284403669725,0.8009942440701522,0.7250710571760437,0.6887413645731185,0.6557773123892423,0.6366197723470495,0.6032872834248659,0.5815842081165769,0.5528529175251863,0.53962652360413,0.3355397343238329
682af0ccb8060faf4b70e98c,1024,60,boxcar,density,magnitude,none,22050,gabor,3,4,1,0.8778755937245789,0.8080764635262543,0.7732241418697401,0.7454182095302819,0.6556189494955117,0.6223882946523629,0.5704976362503671,0.529688774866866,0.4190488655992423,0.32781138596524856
682af0cf86f3e652a6710410,2048,80,tukey,spectrum,psd,polyphase,22050,gabor,3,4,0.9954128440366973,0.9076935002590598,0.8250679912265957,0.7831664611656046,0.7407815348523126,0.7199196481903402,0.681385588405904,0.6319300600438619,0.5776885612322635,0.5416713256638522,0.42027372663821244
682af0d002db8c6d23de93a4,512,20,boxcar,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8763310057445368,0.84147184914468,0.826983364148827,0.8093482978037988,0.7872440302774244,0.7682813873864317,0.7462390885392564,0.7088831667423621,0.6411140643784928,0.4688621003003459
682af0d23b749259e2b5b499,2048,10,boxcar,spectrum,psd,polyphase,22050,gabor,3,4,0.9862385321100917,0.7769543721904991,0.6966018370550215,0.6610957130543077,0.6304100933804164,0.5960968711734025,0.5625488124357404,0.5348032261293209,0.5211133676681008,0.5079976481304418,0.4432679594242724
682af0d4a09f8a905d5c10e9,2048,60,boxcar,density,psd,polyphase,22050,gabor,3,4,0.9954128440366973,0.7434483004502299,0.6423128704009382,0.5956383459079722,0.5739657598611895,0.5082032227603369,0.45606350133836776,0.42756816384661395,0.33007490074337686,0.2982339791028548,0.24839192783964392
682af0d43a76f4f308281f42,1024,30,boxcar,spectrum,psd,polyphase,22050,gabor,3,4,1,0.8544066621813695,0.7559583045333179,0.6759286097161228,0.5999903802854627,0.5221379509398014,0.4440013589484782,0.43546549349900115,0.4130926351838407,0.36485333586243185,0.27032049686576015
682af0d5d0bb5dfb5d0a28a4,512,60,boxcar,spectrum,psd,none,22050,gabor,3,4,1,0.8348583247669554,0.7564118285147773,0.7279231208204947,0.695101884651833,0.6548695661026569,0.6003055456486953,0.5582490187196459,0.5042501936903444,0.33033876729168227,0.2580625931152635
682af0da7de9af40cbba2425,1024,70,boxcar,density,psd,librosa,22050,gabor,3,4,1,0.8857329497873104,0.7967944223317504,0.7533491772714173,0.7064670371230118,0.6620747770741959,0.6158572741142999,0.5548443950215345,0.47217742583418987,0.41298049109433876,0.34435089349467085
682af0dc83ccc46f95ceea73,1024,20,boxcar,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8684984071809997,0.7619788073243838,0.697724867704361,0.67853892908382,0.656657348557411,0.6136658293495455,0.47344339296462246,0.4377289346068575,0.42120256957645313,0.3253564633490889
682af0dd46a9adb7b44618e5,2048,0,boxcar,spectrum,magnitude,librosa,22050,gabor,3,4,0.9862385321100917,0.7820726138354979,0.6769035227176906,0.5992023563218032,0.5808242394738249,0.5689830264615351,0.5500776617427522,0.5155397310981301,0.4020319360716047,0.39562610095675843,0.3105386297567652
682af0decfc8705f53cffa29,2048,40,boxcar,density,magnitude,polyphase,22050,gabor,3,4,0.9908256880733946,0.8246937202430854,0.7480682358843971,0.6710676644620583,0.6342148340330453,0.6000792712206751,0.5720198521901343,0.5396329555256806,0.4502461553186417,0.3960576210734257,0.24405740675524443
682af0e236778bd22d5aee00,512,0,hann,density,magnitude,none,22050,gabor,3,4,1,0.8629576816308021,0.8053789602290979,0.7836765382781303,0.7703041628841957,0.7234003679303316,0.6908259363828562,0.650104183266557,0.5905153216000978,0.49605188634046243,0.27453887577900304
682af0e36013114bd1dd7c17,1024,0,hann,density,psd,none,22050,gabor,3,4,1,0.869771433174681,0.8125776478886917,0.7649462265890278,0.7139940676833373,0.5769314945023479,0.5112135188025597,0.47738330086591213,0.4628373570935914,0.4405051935483033,0.3313977320690745
682af0e5862bd1a1869af9a6,2048,70,tukey,spectrum,magnitude,polyphase,22050,gabor,3,4,0.9954128440366973,0.8133284296711438,0.7661012796711477,0.7217828834235395,0.7183072719772792,0.7118096290980949,0.6873764459028832,0.6649945226951307,0.6253267540421907,0.4392527932585432,0.34170509955276346
682af0e7cc62c295058eb15f,512,40,boxcar,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8812862438031583,0.835912191982685,0.8086876236821559,0.7762175036691313,0.7207438932693273,0.637716295357826,0.6157244782728608,0.5781591227941923,0.5219556790771159,0.35274825734608334
682af0e8911993481cc4242d,512,10,hann,density,psd,polyphase,22050,gabor,3,4,1,0.8843108020471792,0.7939629997652191,0.7349313001059083,0.7022190729985072,0.6604887557663232,0.6304931289175606,0.5695278902286566,0.50588870615462,0.4674750030484365,0.39870729936497945
682af0eab1b71e85ff97af88,2048,50,boxcar,density,magnitude,librosa,22050,gabor,3,4,0.9954128440366973,0.839663851024534,0.7776895104029006,0.7142429091041397,0.668528438193547,0.6401176470943487,0.6011036881892835,0.5766163918987505,0.5516118026438795,0.40598085328017086,0.2938503005453058
682af0ebfd005a4fa5046bed,512,30,hann,density,psd,none,22050,gabor,3,4,1,0.8400308857338343,0.7489501993049984,0.7156765286307186,0.6748793898062696,0.6432973361047674,0.6083336146830355,0.5583868241090422,0.47988036989646626,0.3062151970983905,0.2557087786757462
682af0ede0d9d5cb970630cf,2048,30,boxcar,spectrum,psd,librosa,22050,gabor,3,4,0.9724770642201835,0.7809593708125048,0.6746175988032309,0.6265959498935856,0.5847579270736428,0.5640540433554307,0.4726834731563649,0.43784864799528245,0.40390162313319605,0.391293460144919,0.254998278739475
682af0ef2c55e02e42050a59,2048,20,boxcar,spectrum,psd,polyphase,22050,gabor,3,4,0.9541284403669725,0.8009942440701522,0.7250710571760437,0.6887413645731185,0.6557773123892423,0.6366197723470495,0.6032872834248659,0.5815842081165769,0.5528529175251863,0.53962652360413,0.3355397343238329
682af0f110b3e1fb86f6315c,1024,40,boxcar,spectrum,psd,polyphase,22050,gabor,3,4,1,0.8362326524694946,0.7799777966590126,0.72493311482736,0.7018070690242781,0.6902780360858626,0.6661879371265497,0.6355826980345932,0.5701961388781798,0.35407502395929236,0.3062771449299059
682af0f4650d0f3081e6c79b,512,50,boxcar,spectrum,psd,polyphase,22050,gabor,3,4,1,0.8913745067284276,0.8261122776423941,0.7700106666782752,0.7366824056089745,0.6328498277652561,0.6143187895426473,0.5662032348347215,0.5160098483978554,0.42158008142056436,0.31626352414895215
682af0f4ff1bbbf50e393335,1024,10,hann,density,psd,none,22050,gabor,3,4,1,0.887845790709503,0.7929442698115096,0.7335156515888043,0.700894825698472,0.6588460518305952,0.6287226599113676,0.5675618109235328,0.5041261835376669,0.4659816561397597,0.41839461275115264
682af0f502db8c6d23de93a6,512,20,boxcar,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.8763310057445368,0.84147184914468,0.826983364148827,0.8093482978037988,0.7872440302774244,0.7682813873864317,0.7462390885392564,0.7088831667423621,0.6411140643784928,0.4688621003003459
682af0f9cdc9111777b3b882,1024,50,boxcar,spectrum,psd,none,22050,gabor,3,4,1,0.8946191830511461,0.831044564928276,0.7737052760675862,0.7407838358085271,0.6346426509620807,0.6169124847209865,0.5690034481210127,0.5182182677919971,0.43096637282920847,0.36745404094649864
682af0fb3b749259e2b5b49b,2048,10,boxcar,spectrum,magnitude,none,22050,gabor,3,4,1,0.8632242103786839,0.7776096843750626,0.7357920874161632,0.7199389973381449,0.6991354068370866,0.6687229152736376,0.6421453348642194,0.5925727272933786,0.41283986345906354,0.3493829063148266
682af0fbb8060faf4b70e98e,1024,60,boxcar,density,magnitude,librosa,22050,gabor,3,4,1,0.8724365162880346,0.8385893050128411,0.8088361242327571,0.7914293208647224,0.7698744806950757,0.7453178317259948,0.7186128384314588,0.6843227670598964,0.6292241461387302,0.48098784394248056
682af0ff46a9adb7b44618e7,2048,0,boxcar,spectrum,magnitude,polyphase,22050,gabor,3,4,0.9862385321100917,0.7820726138354979,0.6769035227176906,0.5992023563218032,0.5808242394738249,0.5689830264615351,0.5500776617427522,0.5155397310981301,0.4020319360716047,0.39562610095675843,0.3105386297567652
682af0ff83ccc46f95ceea75,1024,20,boxcar,spectrum,magnitude,polyphase,22050,gabor,3,4,1,0.8684984071809997,0.7619788073243838,0.697724867704361,0.67853892908382,0.656657348557411,0.6136658293495455,0.47344339296462246,0.4377289346068575,0.42120256957645313,0.3253564633490889
682af102d0bb5dfb5d0a28a6,512,60,boxcar,spectrum,psd,librosa,22050,gabor,3,4,1,0.8830120066832957,0.8011611319726165,0.7465697258390279,0.7160412059078921,0.6373871055376167,0.60109479751063,0.5244022690831853,0.4751038317272464,0.349757944759774,0.25257730854717253
682af102ff92f7d181cde6ab,512,90,tukey,spectrum,psd,none,22050,gabor,3,4,1,0.8215073779906282,0.7115541568560491,0.6562398660802545,0.6132344717666668,0.5806107469810017,0.5423074533900694,0.49433049471439233,0.44197311190380245,0.2981314828728517,0.25350125002288043
682af1033a76f4f308281f44,1024,30,boxcar,spectrum,magnitude,none,22050,gabor,3,4,1,0.8944167350577278,0.8343859929865703,0.8096923772653609,0.791508301203216,0.7691212800454283,0.7523911915413918,0.7254622645481519,0.5872182332622364,0.526194807274253,0.43950305125501604
682af1030c40404bffd2b1d6,512,70,boxcar,density,magnitude,none,22050,gabor,3,4,1,0.8356468771804323,0.764970229226122,0.7441942564327843,0.7226889455282771,0.696449835673452,0.6616344086002781,0.6314668316439197,0.5897081945290005,0.4632685526475737,0.2681396123877072
682af10436778bd22d5aee02,512,0,hann,density,magnitude,librosa,22050,gabor,3,4,1,0.8587957226021342,0.8042195745739835,0.7624494639786749,0.7340587947955779,0.6225762225764705,0.5624921078821459,0.5622501844635817,0.49369490694979384,0.4575556172573397,0.3242708110235314
682af1056013114bd1dd7c19,1024,0,hann,density,psd,librosa,22050,gabor,3,4,1,0.7750377022741549,0.6894213526252609,0.6483629817962132,0.5801729233320352,0.5019989786918488,0.46125194659031643,0.36336035316926324,0.334067403678539,0.3082492306562206,0.2529396508289893
682af10a2192a4740614985c,1024,80,tukey,spectrum,magnitude,librosa,22050,gabor,3,4,1,0.8676747677027844,0.7862096322476874,0.7624822952993219,0.7442257445798542,0.7267528026632152,0.7072152010448951,0.683636455412161,0.6409350852953218,0.4898564768540586,0.3035864790173446
682af10c7de9af40cbba2427,1024,70,boxcar,density,psd,polyphase,22050,gabor,3,4,1,0.8857329497873104,0.7967944223317504,0.7533491772714173,0.7064670371230118,0.6620747770741959,0.6158572741142999,0.5548443950215345,0.47217742583418987,0.41298049109433876,0.34435089349467085
682af10ea09f8a905d5c10eb,2048,60,boxcar,density,magnitude,none,22050,gabor,3,4,1,0.8761560270927441,0.8419480456246545,0.8137126511536341,0.7945504366758277,0.7730819741763026,0.7488261571036469,0.7224683599870806,0.6887014132607392,0.633239615659615,0.5155208315727696
682af10e911993481cc4242f,512,10,hann,density,magnitude,none,22050,gabor,3,4,1,0.8633790882300699,0.8028549156186177,0.7844659984958982,0.7591829247058233,0.7271268343455586,0.6907445650940729,0.6511206795807759,0.5781036866368369,0.44128021320266203,0.2716438662300698
